current_time, current_time_step, current_sub-iteration, fetchTime, forceVecProjTime, linearAssembleTime, bcApplyTime, solverSolveTime, totalForceCalTime, printDispTime, pushTime, moveMeshTime, dispVTKExpTime, dispTxtExpTime, checkpointExpTime, assignOldFuncSpaceTime, simtimePerIter, simtimePerStep
0.12,4,3,6.766662120819092,0.0012631416320800781,0.023552656173706055,0.0002751350402832031,2.1687188148498535,0.0245974063873291,0.00044536590576171875,0.037871360778808594,0.0041277408599853516,14.799784183502197,0.0013380050659179688,0.020277976989746094,0.02346181869506836,9.023435831069946,54.61255216598511
0.12,4,4,7.709597587585449,0.0012569427490234375,0.024709701538085938,0.0002551078796386719,1.6381545066833496,0.0062618255615234375,0.000423431396484375,0.015663862228393555,0.0041277408599853516,14.799784183502197,0.0013380050659179688,0.020277976989746094,0.02346181869506836,9.396364212036133,54.61255216598511
0.12,4,5,6.566654920578003,0.0005125999450683594,0.015670299530029297,0.00022339820861816406,2.00525164604187,0.02108168601989746,0.0004315376281738281,0.023098468780517578,0.0041277408599853516,14.799784183502197,0.0013380050659179688,0.020277976989746094,0.02346181869506836,8.632965326309204,54.61255216598511
0.15,5,1,3.2477307319641113,0.0005600452423095703,0.01530766487121582,0.0001647472381591797,1.5176301002502441,0.03608059883117676,0.0003848075866699219,0.05666923522949219,0.004436492919921875,9.903450965881348,0.0015726089477539062,0.015403270721435547,0.02129650115966797,4.874562501907349,50.46565103530884
0.15,5,2,8.890814304351807,0.0012905597686767578,0.025574207305908203,0.00028443336486816406,1.9653055667877197,0.020989418029785156,0.0005245208740234375,0.028297901153564453,0.004436492919921875,9.903450965881348,0.0015726089477539062,0.015403270721435547,0.02129650115966797,10.933120489120483,50.46565103530884
0.15,5,3,7.6017067432403564,0.0014696121215820312,0.05809736251831055,0.0002529621124267578,1.2188472747802734,0.012536048889160156,0.0012042522430419922,0.04013705253601074,0.004436492919921875,9.903450965881348,0.0015726089477539062,0.015403270721435547,0.02129650115966797,8.934293270111084,50.46565103530884
0.15,5,4,7.361087322235107,0.0011637210845947266,0.02355360984802246,0.0002601146697998047,1.9779715538024902,0.024924278259277344,0.0010118484497070312,0.05435824394226074,0.004436492919921875,9.903450965881348,0.0015726089477539062,0.015403270721435547,0.02129650115966797,9.444376468658447,50.46565103530884
0.15,5,5,7.989286661148071,0.001220703125,0.02289891242980957,0.00023889541625976562,1.9186336994171143,0.021021604537963867,0.0009372234344482422,0.030742168426513672,0.004436492919921875,9.903450965881348,0.0015726089477539062,0.015403270721435547,0.02129650115966797,9.985032320022583,50.46565103530884
0.18,6,1,3.949594259262085,0.0004999637603759766,0.015073537826538086,0.0001595020294189453,1.5924274921417236,0.01111912727355957,0.00041484832763671875,0.016475439071655273,0.00439000129699707,13.066489934921265,0.004896879196166992,0.03142285346984863,0.002167940139770508,5.585799217224121,57.28385949134827
0.18,6,2,8.791808366775513,0.0012514591217041016,0.02484440803527832,0.00024890899658203125,1.9262757301330566,0.006099700927734375,0.0004978179931640625,0.017047405242919922,0.00439000129699707,13.066489934921265,0.004896879196166992,0.03142285346984863,0.002167940139770508,10.768125057220459,57.28385949134827
0.18,6,3,6.9313554763793945,0.0005207061767578125,0.01570272445678711,0.00016927719116210938,1.2388496398925781,0.012578487396240234,0.0009090900421142578,0.03247261047363281,0.00439000129699707,13.066489934921265,0.004896879196166992,0.03142285346984863,0.002167940139770508,8.232593774795532,57.28385949134827
0.18,6,4,7.5908637046813965,0.0012624263763427734,0.02448248863220215,0.00027489662170410156,1.33595609664917,0.016797780990600586,0.0005121231079101562,0.050462961196899414,0.00439000129699707,13.066489934921265,0.004896879196166992,0.03142285346984863,0.002167940139770508,9.020651817321777,57.28385949134827
0.18,6,5,6.7447686195373535,0.0005266666412353516,0.015408515930175781,0.0001506805419921875,1.2694315910339355,0.026169776916503906,0.0004642009735107422,0.05175185203552246,0.00439000129699707,13.066489934921265,0.004896879196166992,0.03142285346984863,0.002167940139770508,8.108709573745728,57.28385949134827
0.21,7,1,2.994508743286133,0.0005750656127929688,0.01552724838256836,0.0001537799835205078,1.5510797500610352,0.04065656661987305,0.00043272972106933594,0.05238938331604004,0.0044438838958740234,10.7069730758667,0.0006973743438720703,0.00941157341003418,0.0020666122436523438,4.655362367630005,52.447322845458984
0.21,7,2,8.06992769241333,0.0005292892456054688,0.014986991882324219,0.00015115737915039062,0.866173267364502,0.006586313247680664,0.0004150867462158203,0.016435623168945312,0.0044438838958740234,10.7069730758667,0.0006973743438720703,0.00941157341003418,0.0020666122436523438,8.975240468978882,52.447322845458984
0.21,7,3,7.032295227050781,0.0005171298980712891,0.01591634750366211,0.0001614093780517578,2.0071654319763184,0.025464296340942383,0.00048542022705078125,0.047951698303222656,0.0044438838958740234,10.7069730758667,0.0006973743438720703,0.00941157341003418,0.0020666122436523438,9.129999876022339,52.447322845458984
